date,adj_close,ticker_normalized,market,price_source,source_timestamp,price_is_adjusted,fx_to_usd
2022-01-25,10.22368049621582,002125.SZ,CN_A,yfinance,,True,0.15798287143830755
2022-01-26,10.138167381286621,002125.SZ,CN_A,yfinance,,True,0.1580652824859779
2022-01-27,10.005144119262695,002125.SZ,CN_A,yfinance,,True,0.15823786051962543
2022-01-28,10.04315185546875,002125.SZ,CN_A,yfinance,,True,0.15706230742632182
2022-02-07,10.261688232421875,002125.SZ,CN_A,yfinance,,True,0.157245068133841
2022-02-08,10.25218677520752,002125.SZ,CN_A,yfinance,,True,0.15742329135858313
2022-02-09,10.489724159240723,002125.SZ,CN_A,yfinance,,True,0.15709192020278895
2022-02-10,10.404210090637207,002125.SZ,CN_A,yfinance,,True,0.15719809789845798
2022-02-11,10.622747421264648,002125.SZ,CN_A,yfinance,,True,0.15741585880227899
2022-02-14,10.58474063873291,002125.SZ,CN_A,yfinance,,True,0.1574034767059739
2022-02-15,10.651250839233398,002125.SZ,CN_A,yfinance,,True,0.15733413517661257
2022-02-16,10.822279930114746,002125.SZ,CN_A,yfinance,,True,0.15777848347873558
2022-02-17,11.05031681060791,002125.SZ,CN_A,yfinance,,True,0.15783824987303108
2022-02-18,11.344864845275879,002125.SZ,CN_A,yfinance,,True,0.15783326068160963
2022-02-21,11.95296573638916,002125.SZ,CN_A,yfinance,,True,0.15812276268172148
2022-02-22,11.857949256896973,002125.SZ,CN_A,yfinance,,True,0.1578731355081159
2022-02-23,13.04564380645752,002125.SZ,CN_A,yfinance,,True,0.15809526279302796
2022-02-24,12.7225923538208,002125.SZ,CN_A,yfinance,,True,0.15842085570824815
2022-02-25,13.007638931274414,002125.SZ,CN_A,yfinance,,True,0.15805778918578706
2022-02-28,14.309353828430176,002125.SZ,CN_A,yfinance,,True,0.1583280561139795
2022-03-01,14.442374229431152,002125.SZ,CN_A,yfinance,,True,0.15851879645711603
2022-03-02,14.594399452209473,002125.SZ,CN_A,yfinance,,True,0.15844093931970527
2022-03-03,13.39720344543457,002125.SZ,CN_A,yfinance,,True,0.15823786051962543
2022-03-04,13.387701034545898,002125.SZ,CN_A,yfinance,,True,0.15824787850401775
2022-03-07,13.083651542663574,002125.SZ,CN_A,yfinance,,True,0.1583105106936774
2022-03-08,12.7225923538208,002125.SZ,CN_A,yfinance,,True,0.15824537090381138
2022-03-09,12.19050407409668,002125.SZ,CN_A,yfinance,,True,0.15828796312950286
2022-03-10,11.971968650817871,002125.SZ,CN_A,yfinance,,True,0.15831302035877154
2022-03-11,11.743931770324707,002125.SZ,CN_A,yfinance,,True,0.15820782611044112
2022-03-14,11.335363388061523,002125.SZ,CN_A,yfinance,,True,0.15776105964417794
2022-03-15,10.755768775939941,002125.SZ,CN_A,yfinance,,True,0.1571215323760778
2022-03-16,11.3828706741333,002125.SZ,CN_A,yfinance,,True,0.15700805219985878
2022-03-17,11.430378913879395,002125.SZ,CN_A,yfinance,,True,0.15745055795172047
2022-03-18,11.620409965515137,002125.SZ,CN_A,yfinance,,True,0.157591994516166
2022-03-21,11.72492790222168,002125.SZ,CN_A,yfinance,,True,0.15722776190619708
2022-03-22,12.380536079406738,002125.SZ,CN_A,yfinance,,True,0.15736879830279135
2022-03-23,12.694087028503418,002125.SZ,CN_A,yfinance,,True,0.15710178184106946
2022-03-24,13.216673851013184,002125.SZ,CN_A,yfinance,,True,0.15695383444404237
2022-03-25,13.01714038848877,002125.SZ,CN_A,yfinance,,True,0.15707710653632334
2022-03-28,12.456547737121582,002125.SZ,CN_A,yfinance,,True,0.1571042533286907
2022-03-29,12.447046279907227,002125.SZ,CN_A,yfinance,,True,0.15696862486738722
2022-03-30,13.691752433776855,002125.SZ,CN_A,yfinance,,True,0.15715610187593465
2022-03-31,13.33069133758545,002125.SZ,CN_A,yfinance,,True,0.1575746118437929
2022-04-01,13.57773208618164,002125.SZ,CN_A,yfinance,,True,0.15775607533137848
2022-04-06,13.302186012268066,002125.SZ,CN_A,yfinance,,True,0.15715610187593465
2022-04-07,13.074150085449219,002125.SZ,CN_A,yfinance,,True,0.15726979624126183
2022-04-08,13.026642799377441,002125.SZ,CN_A,yfinance,,True,0.15724011637174598
2022-04-11,12.19050407409668,002125.SZ,CN_A,yfinance,,True,0.15713388192585573
2022-04-12,12.314023971557617,002125.SZ,CN_A,yfinance,,True,0.1570179150670269
2022-04-13,11.95296573638916,002125.SZ,CN_A,yfinance,,True,0.15710919653722566
2022-04-14,12.085987091064453,002125.SZ,CN_A,yfinance,,True,0.15705490891700177
2022-04-15,11.943464279174805,002125.SZ,CN_A,yfinance,,True,0.1568037150440727
2022-04-18,11.734430313110352,002125.SZ,CN_A,yfinance,,True,0.1569809386405463
2022-04-19,11.95296573638916,002125.SZ,CN_A,yfinance,,True,0.15707957724762747
2022-04-20,11.335363388061523,002125.SZ,CN_A,yfinance,,True,0.15643577266434897
2022-04-21,10.803276062011719,002125.SZ,CN_A,yfinance,,True,0.15581906742397517
2022-04-22,10.385208129882812,002125.SZ,CN_A,yfinance,,True,0.15505559194041446
2022-04-25,9.368539810180664,002125.SZ,CN_A,yfinance,,True,0.1538390552252449
2022-04-26,9.121499061584473,002125.SZ,CN_A,yfinance,,True,0.1524878402124699
2022-04-27,10.033650398254395,002125.SZ,CN_A,yfinance,,True,0.15252504844155718
2022-04-28,10.309196472167969,002125.SZ,CN_A,yfinance,,True,0.15245063905045764
2022-04-29,10.651250839233398,002125.SZ,CN_A,yfinance,,True,0.1509365629449454
2022-05-05,10.727264404296875,002125.SZ,CN_A,yfinance,,True,0.15134316889193078
2022-05-06,10.499226570129395,002125.SZ,CN_A,yfinance,,True,0.1502719890671258
2022-05-09,10.432714462280273,002125.SZ,CN_A,yfinance,,True,0.15002400782443326
2022-05-10,10.708261489868164,002125.SZ,CN_A,yfinance,,True,0.14859282098576573
2022-05-11,11.040815353393555,002125.SZ,CN_A,yfinance,,True,0.14850896686252332
2022-05-12,11.021811485290527,002125.SZ,CN_A,yfinance,,True,0.14879402914462972
2022-05-13,10.812777519226074,002125.SZ,CN_A,yfinance,,True,0.14736438540364938
2022-05-16,10.774771690368652,002125.SZ,CN_A,yfinance,,True,0.1473187955604972
2022-05-17,11.05031681060791,002125.SZ,CN_A,yfinance,,True,0.147381763345235
2022-05-18,11.069319725036621,002125.SZ,CN_A,yfinance,,True,0.1484516524755899
2022-05-19,10.97430419921875,002125.SZ,CN_A,yfinance,,True,0.14807356625822413
2022-05-20,11.525395393371582,002125.SZ,CN_A,yfinance,,True,0.1489846688339985
2022-05-23,11.753432273864746,002125.SZ,CN_A,yfinance,,True,0.14943215975954638
2022-05-24,11.13582992553711,002125.SZ,CN_A,yfinance,,True,0.150380466555822
2022-05-25,11.363868713378906,002125.SZ,CN_A,yfinance,,True,0.15030813442780114
2022-05-26,11.316360473632812,002125.SZ,CN_A,yfinance,,True,0.1494388575005316
2022-05-27,11.240347862243652,002125.SZ,CN_A,yfinance,,True,0.14841639437145612
2022-05-30,11.306859016418457,002125.SZ,CN_A,yfinance,,True,0.14930721702477273
2022-05-31,11.20234203338623,002125.SZ,CN_A,yfinance,,True,0.1501433919394235
2022-06-01,11.306859016418457,002125.SZ,CN_A,yfinance,,True,0.14988683542210313
2022-06-02,11.848447799682617,002125.SZ,CN_A,yfinance,,True,0.1495841512492153
2022-06-06,12.62757682800293,002125.SZ,CN_A,yfinance,,True,0.15016593672836986
2022-06-07,12.570566177368164,002125.SZ,CN_A,yfinance,,True,0.15031038601023514
2022-06-08,12.827109336853027,002125.SZ,CN_A,yfinance,,True,0.14993177776387634
2022-06-09,13.378199577331543,002125.SZ,CN_A,yfinance,,True,0.14964011200289298
2022-06-10,14.717920303344727,002125.SZ,CN_A,yfinance,,True,0.1494589543263877
2022-06-13,14.983963966369629,002125.SZ,CN_A,yfinance,,True,0.14907795181029504
2022-06-14,16.086143493652344,002125.SZ,CN_A,yfinance,,True,0.148071370735084
2022-06-15,15.012468338012695,002125.SZ,CN_A,yfinance,,True,0.1483789588556644
2022-06-16,15.250761032104492,002125.SZ,CN_A,yfinance,,True,0.1489802342350803
2022-06-17,16.77583885192871,002125.SZ,CN_A,yfinance,,True,0.14917802605468228
2022-06-20,16.203933715820312,002125.SZ,CN_A,yfinance,,True,0.14890480184245153
2022-06-21,15.698752403259277,002125.SZ,CN_A,yfinance,,True,0.14944555584194638
2022-06-22,15.755943298339844,002125.SZ,CN_A,yfinance,,True,0.1495125936159399
2022-06-23,16.632862091064453,002125.SZ,CN_A,yfinance,,True,0.14922923385913198
2022-06-24,16.356441497802734,002125.SZ,CN_A,yfinance,,True,0.14931390357000257
2022-06-27,17.309612274169922,002125.SZ,CN_A,yfinance,,True,0.14950365106081442
2022-06-28,16.65192413330078,002125.SZ,CN_A,yfinance,,True,0.14946119119133744
2022-06-29,16.404098510742188,002125.SZ,CN_A,yfinance,,True,0.1490912844580651
2022-06-30,16.242061614990234,002125.SZ,CN_A,yfinance,,True,0.14925818648860797
2022-07-01,16.661457061767578,002125.SZ,CN_A,yfinance,,True,0.1492938351027084
2022-07-04,16.728178024291992,002125.SZ,CN_A,yfinance,,True,0.1492425935813826
2022-07-05,17.09038543701172,002125.SZ,CN_A,yfinance,,True,0.14928492932294474
2022-07-06,16.96647071838379,002125.SZ,CN_A,yfinance,,True,0.14883610018065563
2022-07-07,16.718647003173828,002125.SZ,CN_A,yfinance,,True,0.1491090720997117
2022-07-08,16.041893005371094,002125.SZ,CN_A,yfinance,,True,0.1492425935813826
2022-07-11,15.7368803024292,002125.SZ,CN_A,yfinance,,True,0.14938081261688452
2022-07-12,15.813133239746094,002125.SZ,CN_A,yfinance,,True,0.1488715580029203
2022-07-13,17.39539909362793,002125.SZ,CN_A,yfinance,,True,0.14873648401088754
2022-07-14,17.223827362060547,002125.SZ,CN_A,yfinance,,True,0.14886269196358728
2022-07-15,17.709945678710938,002125.SZ,CN_A,yfinance,,True,0.14803410904784262
2022-07-18,19.48284912109375,002125.SZ,CN_A,yfinance,,True,0.14800562931109254
2022-07-19,20.245384216308594,002125.SZ,CN_A,yfinance,,True,0.14831733904173433
2022-07-20,20.28351402282715,002125.SZ,CN_A,yfinance,,True,0.14828654832320362
2022-07-21,22.31376838684082,002125.SZ,CN_A,yfinance,,True,0.1480406820474752
2022-07-22,20.083345413208008,002125.SZ,CN_A,yfinance,,True,0.14780654631936924
2022-07-25,20.455081939697266,002125.SZ,CN_A,yfinance,,True,0.14813717058733156
2022-07-26,20.636184692382812,002125.SZ,CN_A,yfinance,,True,0.14815912733604825
2022-07-27,22.704570770263672,002125.SZ,CN_A,yfinance,,True,0.14787868001365997
2022-07-28,23.247879028320312,002125.SZ,CN_A,yfinance,,True,0.14798591095591476
2022-07-29,22.809417724609375,002125.SZ,CN_A,yfinance,,True,0.14824038620855012
2022-08-01,22.914268493652344,002125.SZ,CN_A,yfinance,,True,0.14829754803498776
2022-08-02,21.274810791015625,002125.SZ,CN_A,yfinance,,True,0.14776068252737143
2022-08-03,20.312105178833008,002125.SZ,CN_A,yfinance,,True,0.14810865118533773
2022-08-04,20.68384552001953,002125.SZ,CN_A,yfinance,,True,0.14799467286021
2022-08-05,20.89354133605957,002125.SZ,CN_A,yfinance,,True,0.14819645199454293
2022-08-08,21.474979400634766,002125.SZ,CN_A,yfinance,,True,0.14790930156534815
2022-08-09,21.665611267089844,002125.SZ,CN_A,yfinance,,True,0.14815034594872434
2022-08-10,20.87447738647461,002125.SZ,CN_A,yfinance,,True,0.1481108478141744
2022-08-11,20.87447738647461,002125.SZ,CN_A,yfinance,,True,0.14874755057777178
2022-08-12,20.474145889282227,002125.SZ,CN_A,yfinance,,True,0.14828875023210422
2022-08-15,20.493207931518555,002125.SZ,CN_A,yfinance,,True,0.14832834332219666
2022-08-16,20.99839210510254,002125.SZ,CN_A,yfinance,,True,0.14766686713261798
2022-08-17,20.598058700561523,002125.SZ,CN_A,yfinance,,True,0.14733182574458475
2022-08-18,20.922138214111328,002125.SZ,CN_A,yfinance,,True,0.147494799198311
2022-08-19,20.064281463623047,002125.SZ,CN_A,yfinance,,True,0.14739262922996552
2022-08-22,20.302574157714844,002125.SZ,CN_A,yfinance,,True,0.1467200716070784
2022-08-23,20.207260131835938,002125.SZ,CN_A,yfinance,,True,0.14603017167154547
2022-08-24,19.053918838500977,002125.SZ,CN_A,yfinance,,True,0.14633575180352545
2022-08-25,18.79656219482422,002125.SZ,CN_A,yfinance,,True,0.14580447611632283
2022-08-26,18.615459442138672,002125.SZ,CN_A,yfinance,,True,0.14602164083006694
2022-08-29,18.40576171875,002125.SZ,CN_A,yfinance,,True,0.14554345888906964
2022-08-30,17.45258903503418,002125.SZ,CN_A,yfinance,,True,0.14478065594483794
2022-08-31,16.318315505981445,002125.SZ,CN_A,yfinance,,True,0.14470104805092776
2022-09-01,16.07048988342285,002125.SZ,CN_A,yfinance,,True,0.14516106033957057
2022-09-02,16.53754425048828,002125.SZ,CN_A,yfinance,,True,0.14481210765202288
2022-09-05,16.489885330200195,002125.SZ,CN_A,yfinance,,True,0.14494853974066804
2022-09-06,17.20476531982422,002125.SZ,CN_A,yfinance,,True,0.14423561866371293
2022-09-07,17.690881729125977,002125.SZ,CN_A,yfinance,,True,0.14382073759809208
2022-09-08,17.242891311645508,002125.SZ,CN_A,yfinance,,True,0.14356883236339546
2022-09-09,17.357269287109375,002125.SZ,CN_A,yfinance,,True,0.14375044811656693
2022-09-13,17.357269287109375,002125.SZ,CN_A,yfinance,,True,0.14440432815264406
2022-09-14,16.85209083557129,002125.SZ,CN_A,yfinance,,True,0.14442310354255145
2022-09-15,15.898920059204102,002125.SZ,CN_A,yfinance,,True,0.14365752117972844
2022-09-16,15.298418998718262,002125.SZ,CN_A,yfinance,,True,0.1430001423760878
2022-09-19,15.164976119995117,002125.SZ,CN_A,yfinance,,True,0.1432870019890648
2022-09-20,15.9656400680542,002125.SZ,CN_A,yfinance,,True,0.14274294899579412
2022-09-21,16.318315505981445,002125.SZ,CN_A,yfinance,,True,0.14250698298160488
2022-09-22,17.014131546020508,002125.SZ,CN_A,yfinance,,True,0.14188623159215394
2022-09-23,16.632862091064453,002125.SZ,CN_A,yfinance,,True,0.1413107974782332
2022-09-26,16.44222640991211,002125.SZ,CN_A,yfinance,,True,0.14030361857415694
2022-09-27,16.48035430908203,002125.SZ,CN_A,yfinance,,True,0.13989927715273506
2022-09-28,15.50811767578125,002125.SZ,CN_A,yfinance,,True,0.13933787084308916
2022-09-29,15.755943298339844,002125.SZ,CN_A,yfinance,,True,0.1389081839737009
2022-09-30,15.298418998718262,002125.SZ,CN_A,yfinance,,True,0.1403725499921318
2022-10-10,14.535881996154785,002125.SZ,CN_A,yfinance,,True,0.14054814225845633
2022-10-11,15.317481994628906,002125.SZ,CN_A,yfinance,,True,0.13978975198749355
2022-10-12,15.746410369873047,002125.SZ,CN_A,yfinance,,True,0.13957902768456174
2022-10-13,15.917984962463379,002125.SZ,CN_A,yfinance,,True,0.13939030831007782
2022-10-14,16.261123657226562,002125.SZ,CN_A,yfinance,,True,0.13947974301672486
2022-10-17,15.956109046936035,002125.SZ,CN_A,yfinance,,True,0.13908205730760234
2022-10-18,16.23253059387207,002125.SZ,CN_A,yfinance,,True,0.13897575072115367
2022-10-19,16.10861587524414,002125.SZ,CN_A,yfinance,,True,0.13887731293929514
2022-10-20,15.784537315368652,002125.SZ,CN_A,yfinance,,True,0.1383642545461767
2022-10-21,15.279356956481934,002125.SZ,CN_A,yfinance,,True,0.13858477598307603
2022-10-24,15.917984962463379,002125.SZ,CN_A,yfinance,,True,0.138068145945031
2022-10-25,15.9656400680542,002125.SZ,CN_A,yfinance,,True,0.13770500931493407
2022-10-26,15.489053726196289,002125.SZ,CN_A,yfinance,,True,0.13691502854409418
2022-10-27,15.241229057312012,002125.SZ,CN_A,yfinance,,True,0.13943306913224796
2022-10-28,14.002104759216309,002125.SZ,CN_A,yfinance,,True,0.13835277135744448
2022-10-31,13.897255897521973,002125.SZ,CN_A,yfinance,,True,0.13790440478275942
2022-11-01,14.497753143310547,002125.SZ,CN_A,yfinance,,True,0.13695253648798955
2022-11-02,14.535881996154785,002125.SZ,CN_A,yfinance,,True,0.13742682240839793
2022-11-03,14.669325828552246,002125.SZ,CN_A,yfinance,,True,0.13719867545163028
2022-11-04,15.727347373962402,002125.SZ,CN_A,yfinance,,True,0.13697129369448027
2022-11-07,16.0132999420166,002125.SZ,CN_A,yfinance,,True,0.13937088276781012
2022-11-08,15.87032413482666,002125.SZ,CN_A,yfinance,,True,0.13833555014771873
2022-11-09,15.86078929901123,002125.SZ,CN_A,yfinance,,True,0.13796528908080266
2022-11-10,15.327014923095703,002125.SZ,CN_A,yfinance,,True,0.13810628843169384
2022-11-11,15.50811767578125,002125.SZ,CN_A,yfinance,,True,0.13916140923063652
2022-11-14,14.745579719543457,002125.SZ,CN_A,yfinance,,True,0.14070436586012075
2022-11-15,15.174507141113281,002125.SZ,CN_A,yfinance,,True,0.1413847255966549
2022-11-16,14.774175643920898,002125.SZ,CN_A,yfinance,,True,0.14198494513495447
2022-11-17,14.535881996154785,002125.SZ,CN_A,yfinance,,True,0.14109944360925727
2022-11-18,14.21180248260498,002125.SZ,CN_A,yfinance,,True,0.13973896893442067
2022-11-21,14.55494499206543,002125.SZ,CN_A,yfinance,,True,0.1404711437119271
2022-11-22,14.145081520080566,002125.SZ,CN_A,yfinance,,True,0.13958292954614676
2022-11-23,14.4882230758667,002125.SZ,CN_A,yfinance,,True,0.14006975729747612
2022-11-24,14.774175643920898,002125.SZ,CN_A,yfinance,,True,0.13955175790529695
2022-11-25,14.2022705078125,002125.SZ,CN_A,yfinance,,True,0.13985427134136866
2022-11-28,13.830533981323242,002125.SZ,CN_A,yfinance,,True,0.13946029254081826
2022-11-29,13.925850868225098,002125.SZ,CN_A,yfinance,,True,0.138752065582031
2022-11-30,14.145081520080566,002125.SZ,CN_A,yfinance,,True,0.13967650947260454
2022-12-01,14.192739486694336,002125.SZ,CN_A,yfinance,,True,0.1413187867519298
2022-12-02,14.259461402893066,002125.SZ,CN_A,yfinance,,True,0.14197083479163888
2022-12-05,14.774175643920898,002125.SZ,CN_A,yfinance,,True,0.14237104677429055
2022-12-06,14.812301635742188,002125.SZ,CN_A,yfinance,,True,0.14365958776043264
2022-12-07,14.96480941772461,002125.SZ,CN_A,yfinance,,True,0.14296129574489536
2022-12-08,15.050594329833984,002125.SZ,CN_A,yfinance,,True,0.14341852428179336
2022-12-09,15.145912170410156,002125.SZ,CN_A,yfinance,,True,0.14354822480610074
2022-12-12,14.707452774047852,002125.SZ,CN_A,yfinance,,True,0.14374837892095496
2022-12-13,14.392906188964844,002125.SZ,CN_A,yfinance,,True,0.14333834947020258
2022-12-14,14.173676490783691,002125.SZ,CN_A,yfinance,,True,0.14402166280427695
2022-12-15,14.535881996154785,002125.SZ,CN_A,yfinance,,True,0.14388695929062628
2022-12-16,14.13554859161377,002125.SZ,CN_A,yfinance,,True,0.14342675366848717
2022-12-19,13.830533981323242,002125.SZ,CN_A,yfinance,,True,0.14342881361507906
2022-12-20,13.840065002441406,002125.SZ,CN_A,yfinance,,True,0.14329521628869057
2022-12-21,13.573177337646484,002125.SZ,CN_A,yfinance,,True,0.14366164455931063
2022-12-22,13.029869079589844,002125.SZ,CN_A,yfinance,,True,0.14325416399151905
2022-12-23,12.839234352111816,002125.SZ,CN_A,yfinance,,True,0.14320493031744805
2022-12-26,13.306289672851562,002125.SZ,CN_A,yfinance,,True,0.1430881297587683
2022-12-27,13.515987396240234,002125.SZ,CN_A,yfinance,,True,0.14365338819668472
2022-12-28,13.172843933105469,002125.SZ,CN_A,yfinance,,True,0.1436988050155402
2022-12-29,12.982210159301758,002125.SZ,CN_A,yfinance,,True,0.1433157512617979
2022-12-30,12.848766326904297,002125.SZ,CN_A,yfinance,,True,0.143614195723949
2023-01-03,13.201438903808594,002125.SZ,CN_A,yfinance,,True,0.1449884740097787
2023-01-04,13.039401054382324,002125.SZ,CN_A,yfinance,,True,0.14463198035795924
2023-01-05,13.392074584960938,002125.SZ,CN_A,yfinance,,True,0.14518423423186422
2023-01-06,13.582708358764648,002125.SZ,CN_A,yfinance,,True,0.1453171596039816
2023-01-09,13.639899253845215,002125.SZ,CN_A,yfinance,,True,0.14625442506126793
2023-01-10,13.54458236694336,002125.SZ,CN_A,yfinance,,True,0.14768867427577934
2023-01-11,13.38254165649414,002125.SZ,CN_A,yfinance,,True,0.14754920729533974
2023-01-12,13.48739242553711,002125.SZ,CN_A,yfinance,,True,0.1477323078904186
2023-01-13,13.782875061035156,002125.SZ,CN_A,yfinance,,True,0.14841639437145612
2023-01-16,13.868660926818848,002125.SZ,CN_A,yfinance,,True,0.14921364700032935
2023-01-17,14.278524398803711,002125.SZ,CN_A,yfinance,,True,0.14853323262797083
2023-01-18,14.516818046569824,002125.SZ,CN_A,yfinance,,True,0.14765814399913482
2023-01-19,14.755111694335938,002125.SZ,CN_A,yfinance,,True,0.14821182705435185
2023-01-20,14.888555526733398,002125.SZ,CN_A,yfinance,,True,0.14758404414730228
2023-01-30,15.203102111816406,002125.SZ,CN_A,yfinance,,True,0.1474404312119667
2023-01-31,15.9656400680542,002125.SZ,CN_A,yfinance,,True,0.14819645199454293
2023-02-01,16.575672149658203,002125.SZ,CN_A,yfinance,,True,0.14806917527705005
2023-02-02,16.21346664428711,002125.SZ,CN_A,yfinance,,True,0.14835034628841887
2023-02-03,16.3659725189209,002125.SZ,CN_A,yfinance,,True,0.14855529642708967
2023-02-06,15.794068336486816,002125.SZ,CN_A,yfinance,,True,0.1476189078442606
2023-02-07,16.060958862304688,002125.SZ,CN_A,yfinance,,True,0.14718869268505566
2023-02-08,16.032363891601562,002125.SZ,CN_A,yfinance,,True,0.1472493780621631
2023-02-09,15.374672889709473,002125.SZ,CN_A,yfinance,,True,0.14731445957670217
2023-02-10,15.02199935913086,002125.SZ,CN_A,yfinance,,True,0.14749915617889106
2023-02-13,15.04106330871582,002125.SZ,CN_A,yfinance,,True,0.14687954369087072
2023-02-14,14.926681518554688,002125.SZ,CN_A,yfinance,,True,0.14658673038195552
2023-02-15,14.697920799255371,002125.SZ,CN_A,yfinance,,True,0.1465008260594693
2023-02-16,14.24992847442627,002125.SZ,CN_A,yfinance,,True,0.14594491824197348
2023-02-17,14.2022705078125,002125.SZ,CN_A,yfinance,,True,0.14577896561297732
2023-02-20,14.335715293884277,002125.SZ,CN_A,yfinance,,True,0.1458236072490705
2023-02-21,14.478691101074219,002125.SZ,CN_A,yfinance,,True,0.14589807076482755
2023-02-22,14.364310264587402,002125.SZ,CN_A,yfinance,,True,0.14550745846868005
2023-02-23,14.345248222351074,002125.SZ,CN_A,yfinance,,True,0.14511049740577567
2023-02-24,14.13554859161377,002125.SZ,CN_A,yfinance,,True,0.14478065594483794
2023-02-27,14.2022705078125,002125.SZ,CN_A,yfinance,,True,0.14378145376989998
2023-02-28,14.15461254119873,002125.SZ,CN_A,yfinance,,True,0.14401128823833742
2023-03-01,14.24992847442627,002125.SZ,CN_A,yfinance,,True,0.14425226647770095
2023-03-02,13.954445838928223,002125.SZ,CN_A,yfinance,,True,0.14560279492669706
2023-03-03,13.935383796691895,002125.SZ,CN_A,yfinance,,True,0.1446382646762886
2023-03-06,13.992573738098145,002125.SZ,CN_A,yfinance,,True,0.14478485404749275
2023-03-07,13.630367279052734,002125.SZ,CN_A,yfinance,,True,0.14431263958414547
2023-03-08,13.639899253845215,002125.SZ,CN_A,yfinance,,True,0.14364926529103067
2023-03-09,13.678027153015137,002125.SZ,CN_A,yfinance,,True,0.14387867701036153
2023-03-10,13.420669555664062,002125.SZ,CN_A,yfinance,,True,0.14360387977645162
2023-03-13,13.239566802978516,002125.SZ,CN_A,yfinance,,True,0.14481839763324364
2023-03-14,13.029869079589844,002125.SZ,CN_A,yfinance,,True,0.14610057135325233
2023-03-15,13.153780937194824,002125.SZ,CN_A,yfinance,,True,0.14554981256527838
2023-03-16,12.724853515625,002125.SZ,CN_A,yfinance,,True,0.1448037185274978
2023-03-17,12.753449440002441,002125.SZ,CN_A,yfinance,,True,0.14498006443920977
2023-03-20,12.78204345703125,002125.SZ,CN_A,yfinance,,True,0.14522008492647218
2023-03-21,13.07752799987793,002125.SZ,CN_A,yfinance,,True,0.14539744704193452
2023-03-22,13.06799602508545,002125.SZ,CN_A,yfinance,,True,0.1452854881539945
2023-03-23,12.648600578308105,002125.SZ,CN_A,yfinance,,True,0.1453657405892729
2023-03-24,12.73438549041748,002125.SZ,CN_A,yfinance,,True,0.1466619755020221
2023-03-27,12.820171356201172,002125.SZ,CN_A,yfinance,,True,0.1456239966508214
2023-03-28,12.62000560760498,002125.SZ,CN_A,yfinance,,True,0.1452559432699252
2023-03-29,12.334053039550781,002125.SZ,CN_A,yfinance,,True,0.14549051969373586
2023-03-30,12.362648010253906,002125.SZ,CN_A,yfinance,,True,0.14523062433561978
2023-03-31,12.553282737731934,002125.SZ,CN_A,yfinance,,True,0.14555193394794783
2023-04-03,12.762981414794922,002125.SZ,CN_A,yfinance,,True,0.14560279492669706
2023-04-04,12.38171100616455,002125.SZ,CN_A,yfinance,,True,0.14540590510418164
2023-04-06,12.210142135620117,002125.SZ,CN_A,yfinance,,True,0.14538053386906025
2023-04-07,12.133886337280273,002125.SZ,CN_A,yfinance,,True,0.14545666406107488
2023-04-10,12.524686813354492,002125.SZ,CN_A,yfinance,,True,0.14557524292366095
2023-04-11,12.276863098144531,002125.SZ,CN_A,yfinance,,True,0.14532559825699534
2023-04-12,12.133886337280273,002125.SZ,CN_A,yfinance,,True,0.14523273642411255
2023-04-13,11.924188613891602,002125.SZ,CN_A,yfinance,,True,0.14548205178508178
2023-04-14,12.133886337280273,002125.SZ,CN_A,yfinance,,True,0.14560703073377085
2023-04-17,12.286394119262695,002125.SZ,CN_A,yfinance,,True,0.14555193394794783
2023-04-18,12.37217903137207,002125.SZ,CN_A,yfinance,,True,0.1453741949629586
2023-04-19,12.152949333190918,002125.SZ,CN_A,yfinance,,True,0.14545666406107488
2023-04-20,11.886061668395996,002125.SZ,CN_A,yfinance,,True,0.1452411753335613
2023-04-21,11.733553886413574,002125.SZ,CN_A,yfinance,,True,0.1455159293353145
2023-04-24,11.4761962890625,002125.SZ,CN_A,yfinance,,True,0.1450852391830432
2023-04-25,10.675531387329102,002125.SZ,CN_A,yfinance,,True,0.1450347390770719
2023-04-26,11.009143829345703,002125.SZ,CN_A,yfinance,,True,0.14426683398663748
2023-04-27,10.88523006439209,002125.SZ,CN_A,yfinance,,True,0.1443876551650303
2023-04-28,10.82804012298584,002125.SZ,CN_A,yfinance,,True,0.14446065902212665
2023-05-04,10.751786231994629,002125.SZ,CN_A,yfinance,,True,0.14470523155333498
2023-05-05,10.551621437072754,002125.SZ,CN_A,yfinance,,True,0.14480790796878093
2023-05-08,10.666001319885254,002125.SZ,CN_A,yfinance,,True,0.14472827011114767
2023-05-09,10.484899520874023,002125.SZ,CN_A,yfinance,,True,0.1446863927239541
2023-05-10,10.7327241897583,002125.SZ,CN_A,yfinance,,True,0.14452119676654332
2023-05-11,10.83757209777832,002125.SZ,CN_A,yfinance,,True,0.14425435020532915
2023-05-12,10.570683479309082,002125.SZ,CN_A,yfinance,,True,0.14393252394257583
2023-05-15,10.913826942443848,002125.SZ,CN_A,yfinance,,True,0.14373391592182208
2023-05-16,10.88523006439209,002125.SZ,CN_A,yfinance,,True,0.14385177358370463
2023-05-17,10.894762992858887,002125.SZ,CN_A,yfinance,,True,0.1433362921212924
2023-05-18,10.894762992858887,002125.SZ,CN_A,yfinance,,True,0.1429163535841873
2023-05-19,11.056801795959473,002125.SZ,CN_A,yfinance,,True,0.1421443906107726
