dataset_id,ticker,company,market,source_ticker,snapshot_date,metric,period,forecast_year,metric_unit,native_currency,value_avg_native,value_low_native,value_high_native,year_ago_value_native,analyst_count,growth_pct,up_last_7_days,up_last_30_days,down_last_30_days,down_last_7_days,strong_buy,buy,hold,sell,strong_sell,rating_total,buy_add_pct,stock_trend,index_trend,source_quality,revision_signal_available,revision_history_available,source_url,source_note,retrieved_at
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,growth_estimate,LTG,,percent,RMB,,,,,,,,,,,,,,,,,,,12.2,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,recommendation_trend,-1m,,analyst_count,RMB,,,,,,,,,,,1.0,3.0,4.0,1.0,0.0,9.0,44.44444444444444,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,recommendation_trend,-2m,,analyst_count,RMB,,,,,,,,,,,1.0,3.0,4.0,1.0,0.0,9.0,44.44444444444444,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,recommendation_trend,-3m,,analyst_count,RMB,,,,,,,,,,,1.0,3.0,2.0,3.0,0.0,9.0,44.44444444444444,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,recommendation_trend,0m,,analyst_count,RMB,,,,,,,,,,,1.0,3.0,4.0,1.0,0.0,9.0,44.44444444444444,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,revenue_estimate,+1y,2027.0,native_currency_mn,RMB,199087.18535,188111.64252,212683.0345,196531.14062,10.0,0.012999999,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,0753.HK,Air China,HK,0753.HK,2026-08-07,revenue_estimate,0y,2026.0,native_currency_mn,RMB,196531.14062,180129.16743,207764.38932,176753.944,8.0,0.111899994,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/0753.HK/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,eps_estimate,+1y,2027.0,native_currency_per_share,RMB,0.22442,0.18885,0.26,-0.23461,2.0,1.9566001,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,eps_estimate,0y,2026.0,native_currency_per_share,RMB,-0.23461,-0.23461,-0.23461,0.01,1.0,-24.461,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,eps_revision_signal,+1y,2027.0,analyst_count,RMB,,,,,,,0.0,0.0,1.0,1.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,eps_revision_signal,0y,2026.0,analyst_count,RMB,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,growth_estimate,+1q,,percent,RMB,,,,,,,,,,,,,,,,,,,22.780001,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,growth_estimate,+1y,2027.0,percent,RMB,,,,,,,,,,,,,,,,,,195.66001,13.96,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,growth_estimate,0q,,percent,RMB,,,,,,,,,,,,,,,,,,,45.330003000000005,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,growth_estimate,0y,2026.0,percent,RMB,,,,,,,,,,,,,,,,,,-2446.1,29.81,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,growth_estimate,LTG,,percent,RMB,,,,,,,,,,,,,,,,,,,12.2,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,recommendation_trend,-1m,,analyst_count,RMB,,,,,,,,,,,3.0,3.0,6.0,0.0,1.0,13.0,46.15384615384615,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,recommendation_trend,-2m,,analyst_count,RMB,,,,,,,,,,,4.0,3.0,5.0,0.0,1.0,13.0,53.84615384615385,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,recommendation_trend,-3m,,analyst_count,RMB,,,,,,,,,,,4.0,3.0,4.0,1.0,1.0,13.0,53.84615384615385,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,recommendation_trend,0m,,analyst_count,RMB,,,,,,,,,,,3.0,3.0,6.0,0.0,1.0,13.0,46.15384615384615,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,revenue_estimate,+1y,2027.0,native_currency_mn,RMB,206699.92371,195892.84723,226077.0,199409.43061,12.0,0.0366,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600029.SH,China Southern Airlines,CN_A,600029.SS,2026-08-07,revenue_estimate,0y,2026.0,native_currency_mn,RMB,199409.43061,188375.66845,211848.82102,182256.0,13.0,0.0941,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600029.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,eps_estimate,+1y,2027.0,native_currency_per_share,RMB,0.18594,0.054,0.36,-0.08433,4.0,3.2048998,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,eps_estimate,0y,2026.0,native_currency_per_share,RMB,-0.08433,-0.32571,0.1366,-0.16,4.0,0.4729,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,eps_revision_signal,+1y,2027.0,analyst_count,RMB,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,eps_revision_signal,0y,2026.0,analyst_count,RMB,,,,,,,1.0,2.0,0.0,0.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,growth_estimate,+1q,,percent,RMB,,,,,,,,,,,,,,,,,,,22.780001,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,growth_estimate,+1y,2027.0,percent,RMB,,,,,,,,,,,,,,,,,,320.48998,13.96,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,growth_estimate,0q,,percent,RMB,,,,,,,,,,,,,,,,,,,45.330003000000005,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,growth_estimate,0y,2026.0,percent,RMB,,,,,,,,,,,,,,,,,,47.29,29.81,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,growth_estimate,LTG,,percent,RMB,,,,,,,,,,,,,,,,,,,12.2,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,recommendation_trend,-1m,,analyst_count,RMB,,,,,,,,,,,2.0,6.0,3.0,1.0,2.0,14.0,57.142857142857146,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,recommendation_trend,-2m,,analyst_count,RMB,,,,,,,,,,,3.0,6.0,2.0,1.0,2.0,14.0,64.28571428571429,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,recommendation_trend,-3m,,analyst_count,RMB,,,,,,,,,,,3.0,6.0,1.0,2.0,2.0,14.0,64.28571428571429,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,recommendation_trend,0m,,analyst_count,RMB,,,,,,,,,,,2.0,6.0,3.0,1.0,2.0,14.0,57.142857142857146,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,revenue_estimate,+1y,2027.0,native_currency_mn,RMB,165425.64648,156583.17178,175082.74767,158645.81085,13.0,0.0427,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600115.SH,China Eastern Airlines,CN_A,600115.SS,2026-08-07,revenue_estimate,0y,2026.0,native_currency_mn,RMB,159189.51693,147432.32672,175575.0,139941.0,13.0,0.1375,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600115.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,growth_estimate,+1q,,percent,RMB,,,,,,,,,,,,,,,,,,,22.780001,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,growth_estimate,+1y,2027.0,percent,RMB,,,,,,,,,,,,,,,,,,,13.96,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,growth_estimate,0q,,percent,RMB,,,,,,,,,,,,,,,,,,,45.330003000000005,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,growth_estimate,0y,2026.0,percent,RMB,,,,,,,,,,,,,,,,,,,29.81,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,growth_estimate,LTG,,percent,RMB,,,,,,,,,,,,,,,,,,,12.2,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,revenue_estimate,+1y,2027.0,native_currency_mn,RMB,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,600221.SH,Hainan Airlines Holdings,CN_A,600221.SS,2026-08-07,revenue_estimate,0y,2026.0,native_currency_mn,RMB,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/600221.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,eps_estimate,+1y,2027.0,native_currency_per_share,RMB,3.12326,2.91303,3.45,2.41951,4.0,0.2909,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,eps_estimate,0y,2026.0,native_currency_per_share,RMB,2.41951,2.07852,2.9,2.36,3.0,0.0252,,,,,,,,,,,,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,eps_revision_signal,+1y,2027.0,analyst_count,RMB,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,eps_revision_signal,0y,2026.0,analyst_count,RMB,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,yfinance_discovery,True,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,growth_estimate,+1q,,percent,RMB,,,,,,,,,,,,,,,,,,98.96000000000001,22.780001,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,growth_estimate,+1y,2027.0,percent,RMB,,,,,,,,,,,,,,,,,,29.09,13.96,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,growth_estimate,0q,,percent,RMB,,,,,,,,,,,,,,,,,,-17.299999999999997,45.330003000000005,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,growth_estimate,0y,2026.0,percent,RMB,,,,,,,,,,,,,,,,,,2.52,29.81,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,growth_estimate,LTG,,percent,RMB,,,,,,,,,,,,,,,,,,,12.2,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
airline_yahoo_analyst_snapshot,601021.SH,Spring Airlines,CN_A,601021.SS,2026-08-07,recommendation_trend,-1m,,analyst_count,RMB,,,,,,,,,,,3.0,10.0,1.0,0.0,0.0,14.0,92.85714285714286,,,yfinance_discovery,False,False,https://finance.yahoo.com/quote/601021.SS/analysis/,"Yahoo Finance/yfinance current analyst snapshot. Estimate averages, ranges, recommendation counts and short-horizon EPS revision counts are retained, but this provider does not expose a complete broker-vintage history or exact institutional update timestamps.",2026-08-07T15:07:52.151525+00:00
