dataset_id,company,period,target_year,row_status,ask_mn,prior_rask_native,flat_yield_revenue_native_mn,actual_revenue_native_mn,residual_pct,residual_std_pct,yield_pressure_bucket,yield_pressure_score,shrink_lambda,yield_adjustment_pct,adjusted_revenue_native_mn,adjusted_revenue_mae_pct,flat_yield_revenue_mae_pct,adjusted_improves_mae,source_note,retrieved_at
airline_residual_yield_model,Air China,H2,2020,historical_evaluated,90496.2,0.4853616295881307,43923.38310353339,39857.98299999999,-9.255662511129238,8.093881885217765,deteriorating,-1.0690981025286013,0.5,-4.046940942608883,42145.82972933755,5.739996249528123,10.199713576909808,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,FY,2020,historical_evaluated,156062.30000000002,0.47439337315737184,74034.92091969772,69503.749,-6.120317092811478,8.093881885217765,deteriorating,-1.0690981025286013,0.5,-4.046940942608883,71038.77139317036,2.208546179531079,6.51932015882728,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H1,2020,historical_evaluated,85796.29000000001,0.43934564670499804,37694.22651493956,38964.0,3.368615309183176,8.932924694595181,deteriorating,-1.174316053682645,0.5,-4.466462347297591,36010.62808054472,7.579745199300081,3.2588376066636893,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H2,2020,historical_evaluated,128997.91999999998,0.457144712424278,58970.717041730015,53597.0,-9.112517722868041,8.932924694595181,deteriorating,-1.174316053682645,0.5,-4.466462347297591,56336.812169129735,5.111875980240943,10.026152661025822,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,FY,2020,historical_evaluated,214794.21,0.4485557778217387,96347.18393815588,92561.0,-3.9297297371827966,8.932924694595181,deteriorating,-1.174316053682645,0.5,-4.466462347297591,92043.8732448766,0.5586875197150065,4.090474323047366,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H1,2020,historical_evaluated,61719.22,0.4471066191539825,27595.07179102086,25129.0,-8.936638432023535,8.733170349765118,deteriorating,-1.0727271125632927,0.5,-4.366585174882559,26390.109477195943,5.01854223087248,9.813648736602577,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H2,2020,historical_evaluated,90351.71,0.44760515451124283,40441.891114905,33510.0,-17.140373320352065,8.733170349765118,deteriorating,-1.0727271125632927,0.5,-4.366585174882559,38675.96149303942,15.41617873183949,20.6860373467771,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,FY,2020,historical_evaluated,152070.93,0.4473625376256841,68030.83714389778,58639.0,-13.805264697878561,8.733170349765118,deteriorating,-1.0727271125632927,0.5,-4.366585174882559,65060.212694823844,10.950413026865814,16.01636648629372,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H1,2020,historical_evaluated,15804.7609,0.34375260062493374,5432.927661630268,4045.326448,-25.54057959265904,16.223438049753664,deteriorating,-1.106721674325324,0.5,-8.111719024876832,4992.223834894009,23.407193438298492,34.30134085510688,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H2,2020,historical_evaluated,22036.938100000003,0.33411816623800705,7362.941347472472,5327.591692,-27.6431599739846,16.223438049753664,deteriorating,-1.106721674325324,0.5,-8.111719024876832,6765.680233399025,26.99321991132473,38.20393478217912,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,FY,2020,historical_evaluated,37841.699,0.33870263521053157,12817.083172143737,9372.91814,-26.87167576183933,16.223438049753664,deteriorating,-1.106721674325324,0.5,-8.111719024876832,11777.397398034667,25.65347549311541,36.745920328113925,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H1,2020,historical_evaluated,31174.56,0.392673909332665,12241.436346925726,11711.856,-4.3261291560668935,6.958584908122041,deteriorating,-0.8611775886966987,0.5,-3.4792924540610204,11815.520975838455,0.8851285042990265,4.521745715843206,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H2,2020,historical_evaluated,45788.35,0.43870590705783047,20087.61961943141,17689.170000000002,-11.939939449626525,6.958584908122041,deteriorating,-0.8611775886966987,0.5,-3.4792924540610204,19388.712585812053,9.607814192593821,13.558859004867996,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,FY,2020,historical_evaluated,76962.91,0.41515190043797473,31951.29834973681,29401.026,-7.981748728398131,6.958584908122041,deteriorating,-0.8611775886966987,0.5,-3.4792924540610204,30839.619237279894,4.893003520625072,8.67409303925928,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H1,2020,historical_evaluated,12031.6642,0.4034974810749519,4854.746197839676,4169.36324532,-14.117791632952247,10.493964165288634,deteriorating,-0.8137779427549393,0.5,-5.246982082644317,4600.018534681172,10.329042206734362,16.438552176738263,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H2,2020,historical_evaluated,19135.0542,0.4173298839999021,7985.629949617839,5932.18883265,-25.714203261648873,10.493964165288634,deteriorating,-0.8137779427549393,0.5,-5.246982082644317,7566.625376975113,27.551997929151973,34.615235200639006,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,FY,2020,historical_evaluated,31166.7184,0.4105559941905294,12795.683058368266,10101.55207797,-21.05499931585384,10.493964165288634,deteriorating,-0.8137779427549393,0.5,-5.246982082644317,12124.295860943728,20.02408904454431,26.670465682929745,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,H1,2021,historical_evaluated,82478.20000000001,0.452150821842385,37292.5859140806,37663.803,0.9954179277743336,8.093881885217765,flat,-0.20094886547815474,0.5,0.0,37292.5859140806,0.9856070188116739,0.9856070188116739,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,H2,2021,historical_evaluated,69871.3,0.4404381951949363,30773.989267923957,36867.867,19.80204021981564,8.093881885217765,flat,-0.20094886547815474,0.5,0.0,30773.989267923957,16.52896743952137,16.52896743952137,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,FY,2021,historical_evaluated,152349.5,0.44535899445285626,67850.22012539543,74531.67,9.847351802627081,8.093881885217765,flat,-0.20094886547815474,0.5,0.0,67850.22012539543,8.964578245200428,8.964578245200428,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H1,2021,historical_evaluated,114307.13999999998,0.4541455114201325,51912.07455427267,51576.0,-0.6473918778208465,8.932924694595181,flat,0.11304406534968277,0.5,0.0,51912.07455427267,0.6516103503037662,0.6516103503037662,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H2,2021,historical_evaluated,99625.76,0.4154873194854615,41393.23997410191,50068.0,20.956948601572467,8.932924694595181,flat,0.11304406534968277,0.5,0.0,41393.23997410191,17.325956750615347,17.325956750615347,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,FY,2021,historical_evaluated,213932.9,0.43092874803282644,92189.83676003185,101644.0,10.255103569146273,8.932924694595181,flat,0.11304406534968277,0.5,0.0,92189.83676003185,9.301250678808536,9.301250678808536,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H1,2021,historical_evaluated,85927.79000000001,0.40715031719454653,34985.526954326386,34710.0,-0.7875455318597457,8.733170349765118,flat,-0.15612098298563234,0.5,0.0,34985.526954326386,0.7937970450198284,0.7937970450198284,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H2,2021,historical_evaluated,74764.02,0.3708839600268772,27728.775805128647,32417.0,16.907433014061258,8.733170349765118,flat,-0.15612098298563234,0.5,0.0,27728.775805128647,14.46223954983914,14.46223954983914,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,FY,2021,historical_evaluated,160691.81,0.38560295514731185,61963.23680397036,67127.0,8.333591759200608,8.733170349765118,flat,-0.15612098298563234,0.5,0.0,61963.23680397036,7.692527888971112,7.692527888971112,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H1,2021,historical_evaluated,21574.2032,0.2559561940604872,5522.050940959584,5454.034171,-1.2317302155811505,16.223438049753664,improving,0.29741124805712477,0.5,8.111719024876832,5969.984197700794,9.459970556183617,1.2470910123966616,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H2,2021,historical_evaluated,19907.1711,0.24175734704269097,4812.704872260928,5404.073267999999,12.287651361037156,16.223438049753664,improving,0.29741124805712477,0.5,8.111719024876832,5203.097968995292,3.71895955213587,10.943012176404698,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,FY,2021,historical_evaluated,41481.3743,0.24768756127995203,10274.420438907879,10858.107439,5.68097250412074,16.223438049753664,improving,0.29741124805712477,0.5,8.111719024876832,11107.852556346603,2.3000796294349923,5.375586890912887,True,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H1,2021,historical_evaluated,46025.05,0.3756863288527568,17290.982069764577,18333.571,6.02966867948187,6.958584908122041,flat,0.18357721214642067,0.5,0.0,17290.982069764577,5.686774989091992,5.686774989091992,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H2,2021,historical_evaluated,37810.61,0.3863246873931907,14607.17208839585,15668.448,7.265444024221801,6.958584908122041,flat,0.18357721214642067,0.5,0.0,14607.17208839585,6.773331421236806,6.773331421236806,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,FY,2021,historical_evaluated,83835.66,0.38201551890384605,32026.523157546413,34002.019,6.168311910523783,6.958584908122041,flat,0.18357721214642067,0.5,0.0,32026.523157546413,5.809936881846889,5.809936881846889,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H1,2021,historical_evaluated,18966.0658,0.34653254745257933,6572.359096827242,6048.83727172,-7.965508539543564,10.493964165288634,flat,-0.015827178121457074,0.5,0.0,6572.359096827242,8.654916665635092,8.654916665635092,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H2,2021,historical_evaluated,17214.856600000003,0.3100168293565639,5336.895260959918,5718.2706330500005,7.146015678439355,10.493964165288634,flat,-0.015827178121457074,0.5,0.0,5336.895260959918,6.6694180209981635,6.6694180209981635,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,FY,2021,historical_evaluated,36180.9224,0.32411343242251645,11726.722947276712,11767.10790477,0.3443839994758946,10.493964165288634,flat,-0.015827178121457074,0.5,0.0,11726.722947276712,0.3432020664730806,0.3432020664730806,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,H1,2022,historical_evaluated,44282.1,0.45665161218358297,20221.492355874638,23952.653,18.451460349519657,8.093881885217765,deteriorating,-0.2684000636829911,0.5,-4.046940942608883,19403.14050251822,18.993772829597532,15.577233319938966,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,H2,2022,historical_evaluated,51914.0,0.5276539437508676,27392.62683588254,28944.931000000004,5.66686858262182,8.093881885217765,deteriorating,-0.2684000636829911,0.5,-4.046940942608883,26284.063405205143,9.192862110449873,5.362956864942825,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Air China,FY,2022,historical_evaluated,96196.1,0.48921506142127147,47060.580969986775,52897.584,12.403168234866936,8.093881885217765,deteriorating,-0.2684000636829911,0.5,-4.046940942608883,45156.067050882775,14.634915933244185,11.034536151997465,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H1,2022,historical_evaluated,75058.48999999999,0.4512054102657105,33866.79677437472,40817.0,20.52217477763987,8.932924694595181,deteriorating,-0.2564248690614471,0.5,-4.466462347297591,32354.14904821148,20.733642726776893,17.027716945452333,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,H2,2022,historical_evaluated,78826.51999999999,0.5025607834760809,39615.117649892956,46242.0,16.72816526426486,8.932924694595181,deteriorating,-0.2564248690614471,0.5,-4.466462347297591,37845.72333622284,18.15725241939613,14.330873124231314,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Southern Airlines,FY,2022,historical_evaluated,153885.00999999995,0.47512093745281814,73113.99021113628,87059.0,19.07297050618326,8.932924694595181,deteriorating,-0.2564248690614471,0.5,-4.466462347297591,69848.38136774903,19.768913762219842,16.017884180686348,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H1,2022,historical_evaluated,44535.600000000006,0.40394382306352805,17989.880526428064,19354.0,7.582704463033951,8.733170349765118,flat,-0.16938191452420948,0.5,0.0,17989.880526428064,7.048256037883316,7.048256037883316,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,H2,2022,historical_evaluated,51644.05,0.4335909171283192,22392.391003720775,26951.0,20.357848322324124,8.733170349765118,flat,-0.16938191452420948,0.5,0.0,22392.391003720775,16.914433587915944,16.914433587915944,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,China Eastern Airlines,FY,2022,historical_evaluated,96179.65,0.41773753124070234,40177.849546594814,46305.0,15.250070679615257,8.733170349765118,flat,-0.16938191452420948,0.5,0.0,40177.849546594814,13.23215733377645,13.23215733377645,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H1,2022,historical_evaluated,14730.8105,0.2528035042795926,3724.000515278617,3653.669165,-1.8885966849377822,16.223438049753664,deteriorating,-0.4028119036302682,0.5,-8.111719024876832,3421.9200569942504,6.342914411238143,1.9249512504402544,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,H2,2022,historical_evaluated,15622.9896,0.2714636469869895,4241.073733655809,4715.297174000001,11.181683463338722,16.223438049753664,deteriorating,-0.4028119036302682,0.5,-8.111719024876832,3897.0497487437965,17.35304043545749,10.057127320819681,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Spring Airlines,FY,2022,historical_evaluated,30353.8001,0.2617586235323934,7945.368933153424,8368.966339,5.331374910471953,16.223438049753664,deteriorating,-0.4028119036302682,0.5,-8.111719024876832,7300.862929806165,12.762668242748154,5.0615259840702365,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H1,2022,historical_evaluated,24767.51,0.3983389697566868,9865.864416838438,11076.011,12.265996490851405,6.958584908122041,deteriorating,-0.3002672730727803,0.5,-3.4792924540610204,9522.602140655486,14.024984801337903,10.925834067531737,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,H2,2022,historical_evaluated,24758.659999999996,0.4143928913074928,10259.812702299168,11788.182,14.896658857703438,6.958584908122041,deteriorating,-0.3002672730727803,0.5,-3.4792924540610204,9902.84381314728,15.993460118385695,12.965267228660293,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Hainan Airlines Holdings,FY,2022,historical_evaluated,49526.17,0.40557942765644117,20086.795682615608,22864.193,13.82698047647355,6.958584908122041,deteriorating,-0.3002672730727803,0.5,-3.4792924540610204,19387.917316167706,15.204016532891817,12.147366484285671,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H1,2022,historical_evaluated,9985.4232,0.3189294677929463,3184.6457068633385,3410.71223804,7.098639911166815,10.493964165288634,deteriorating,-0.33415830351178816,0.5,-5.246982082644317,3017.5479172285177,11.527337792572567,6.628132642071649,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,H2,2022,historical_evaluated,13213.8225,0.3321706805881845,4389.244412996466,4799.63614219,9.349940230677788,10.493964165288634,deteriorating,-0.33415830351178816,0.5,-5.246982082644317,4158.941545083075,13.348815996176455,8.550475849327166,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
airline_residual_yield_model,Juneyao Airlines,FY,2022,historical_evaluated,23199.2457,0.32522962722393167,7545.0820308874,8210.34838023,8.817218243873137,10.493964165288634,deteriorating,-0.33415830351178816,0.5,-5.246982082644317,7149.192928605922,12.924609315961222,8.102778573251769,False,Residual yield model: flat-yield baseline (ASK x prior RASK) plus a shrunk signed adjustment from the 3-class yield-pressure bucket (lambda 0.5 x historical residual std).  The adjustment is capped so the weakly-validated yield signal cannot dominate the strong flat-yield prior.,2026-08-10T15:18:11.351154+00:00
